tweet_id,content,datetime,likes,shares,views,source,isBlue,followers,hashtags,location,user_mentions,media,username,url,comments,total_engagement,sentiment_score,sentiment_category,complaint_category
1550819882417078272,"I would like to know why some drivers in Delhi call to cancel the ride and pay them directly, ask cash or ask you invariably what is your destination when the destination is already noted while booking. There is something terribly flawed in the system or the drivers.",2022-07-23 12:27:27,1899,324,,TWITTER,True,160009,,,"[{'name': 'Ola', 'screen_name': 'Olacabs'}]",[],PrinceArihan,https://x.com/PrinceArihan/status/1550819882417078272,"[{'content': 'this is a big problem we face daily both with and', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 40}, {'content': ""It is not limited to New Delhi. Even in Chennai many drivers don't even move unless we call them to give details for their questions including what is the destination, price, accept for additional charges, etc."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 28}, {'content': 'Once I paid cash after ride, Ola still showing amout pending against me. Crap app', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 20}, {'content': 'Try .. Far better than or in Delhi NCR', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 430}, {'content': 'In this context - An app should be designed without surge pricing. No incentives for the Driver or the Customer. For the app developer Rs 100/month subscription from drivers and Rs 10/month from customers. It will be a win win situation for all 3 participants at actual rate.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 237}, {'content': 'Drivers are not informed about the destination unless they start the ride. Some times drivers dont want to go destinations far away and get stuck in other part of the town. And about direct fare. Its basically cash dont have to pay commissions and wait for payment from app.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 43}, {'content': 'We dont intend for our customers to face a troublesome experience such as this, Savio. Dont worry, were here to help you with this. Kindly share the CRN of these rides and your registered email ID via DM so that we can look into the matter at the earliest.', 'likes': 2, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 119484}, {'content': 'Visit ahmedabad airport u will start priasing delhi Ola drivers. Here they simply ask 3 times fare shown in ola app and say cancel it I will drop u to ur destination. Very strong lobby here.', 'likes': 1, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 60}, {'content': '#OLA services have deteriorated. Better avoid calling.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 79}, {'content': 'It is everywhere. Even here in Bangalore', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 261}, {'content': ""1) Ola/Uber takes a cut of 30% out more. 2) Drivers don't know the destination until they arrive to pick you up and enter the pin number or OTP. To some extent I support the drivers but not on the second one."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 64}, {'content': 'A booking via Ola App or Uber App means that 30% of the fare goes to the Service provider. Ex a ride of Rs 200, App makes 60 &amp; driver gets 140. Now this 30% is heck of a commission &amp; drivers get ride Canx to avoid sharing the 30% with ola/uber. &amp; Ola Must rethink on their %', 'likes': 2, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 5245}, {'content': 'Same in Ahmedabad', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 70}, {'content': 'And Chennai More Horrible in Chennai as they demand more money', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 70}, {'content': 'To save commission charged by Ola', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 96}, {'content': 'Ladies: Dont cancel the ride and agree to pay in cash. It could become a safety issue. You dont know what pervert driver is picking you up. Only app based booking can ensure safety features.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 26}, {'content': 'Exactly..in Mumbai too...cant trust them....I stopped using their service long back!!', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 39}, {'content': 'This is a problem across India not just Delhi', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 25}, {'content': ""Sir this is in chennai too,they are asking extra payment ,cancel the ride and sometimes don't come"", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 321}, {'content': ""I avoid Ola &amp; Uber both in any city where operate for the same reason &amp; safety. I ask my locals contacts to arrange for a local cab. But it's not possible for all &amp; they have to depend on them. The drivers hassle is really shameful that has been reports often"", 'likes': 4, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 264}, {'content': 'Ola sucks.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 305}, {'content': ""By this way drivers pocket the ola's share ( commission) as well."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 42}, {'content': 'Same happened with me in a city in Maharashtra recently...the Driver called and asked me to cancel ride or pay extra... I told him to cancel cz he is the declining..then he gave my number to another driver who called and asked if he would come and pick me..1/2', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 40}, {'content': 'And all this while the customer care number was unreachable and also I was unable to cancel ride from my end due to network error....but I was able to book...and all other apps were working fine...FISHY....2/2', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 40}, {'content': 'This is the case everywhere. In Bangalore also if one can get confirmed cab with in two tries that will be a miracle', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 78}, {'content': 'An Ola driver in Kolkatta told us that, after deductions, he gets about 60% of the charged fare from Ola. If you pay them directly, they get 100%. Do not know how true this is.', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 1218}, {'content': 'This is very common in Mumbai. Most mumbaikars now dont book cabs. People have missed flights due last minute cancellations. Now its back to good old kali peelis.', 'likes': 2, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 99}, {'content': 'Sav this is everywhere now, both &amp; they have lost control over their cab drivers.', 'likes': 3, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 92}, {'content': 'And when surge pricing is not allowed to black &amp; yellow taxis, why are Ila &amp; Uber allowed it?', 'likes': 1, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 769}, {'content': 'Ola pays approximately only 50% of the amount we are paying to the drivers. Thats the reason these guys behave like this. In the absence of Ola, these guys would behave more worse and they deserve the way Ola treats them.', 'likes': 3, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 191}, {'content': 'The flaw is in the customer handling policy of the company. They believe they can fool the customers every time !', 'likes': 3, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 518}, {'content': 'I think in Delhi the destination is hidden from drivers, to prevent them from not answering the nearest call.', 'likes': 2, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 7713}, {'content': '% true .', 'likes': 4, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 695}, {'content': 'Main intention is to avoid commission charged by co. As driver disconnect with system it may be dangerous as co will not able to track your trip if some thing goes wrong.', 'likes': 3, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 348}, {'content': 'Most of OLA driver follow this practice and shall cancel the trip, if you do not tell them the destination. Particularly, OLA is very unpredictable for early morning flights. Very high probability of missing flight, if OLA is booked &amp; no alternate arrangement.', 'likes': 6, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 158}, {'content': 'Thats right Each and every driver asks the destination before arriving.Almost 50 % cancel the trip and customer has to wait till someone agrees to take the destination', 'likes': 2, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 13}, {'content': 'True! There is something grossly wrong for the past year or so. Invariably, the same cab is for both Ola as well Uber. The regulator needs to wake up! It is giving a bad name to Ola, Uber, and Delhi as well.', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 247}, {'content': ""Sir not just delhi...it's same all over India... I saw a new trend...they transfer their rides to other driver...."", 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 94}, {'content': ""It's a regular habit with everyone.. Even drivers also do the same. They will ask to pay in cash and they will cancel the trip and log out from their app. Sometimes they cancel the trip after asking the customer about the fare.."", 'likes': 6, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 131}, {'content': 'Pathetic service by &amp; and same pathetic there customer service i have stopped using this app try they dont cancel but they take advance booking', 'likes': 2, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 392}, {'content': 'Why Delhi? it happens in every city. And especially if you are paying then online then they cancel straight away. System is flawed!', 'likes': 13, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 195}, {'content': ""I've experienced this too they ask for cash or ask for ur destination and then refuse to go asking u to cancel the ride. I recently was taking my kid to the hospital and the cab guy refused the ride and asked me to cancel. When I said I won't he should be the one to ..."", 'likes': 2, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 64}, {'content': ""Happened to me in Pune too. After waiting for over 20 minutes when the Ola auto arrived he insisted I cancel it and pay him directly. I told him I didn't have cash so he offered to take it on gpay. I relented coz I was already late."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 340}, {'content': 'They want to manipulate the passengers. For them money first.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 35}, {'content': ""In Goa, we don't even have or . Sad to say that none of the parties who have or had power in Goa have done anything to take on the taxi mafia. And don't even mention the sorry excuse of"", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 664}, {'content': 'Nothing with drivers, this is PAN India. does not clear their dues on time, like typical sick start up of this era also started with customer acquisition model with tons of cash burn. Now 1000s of poor drivers are stuck with car EMIs and harassing ppl on road.1/2', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 240}, {'content': 'It is very simple. The cab owners are trying to hoodwink Ola and Uber. The same applies for Urban Company and other service provider apps.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 34}, {'content': ""It's the same at Kolkata also."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 222}, {'content': 'Ola has become nonsense, worth to ban ola', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 102}, {'content': 'Not just in Delhi... I face this both in Mumbai and Pune.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 82}, {'content': ""It's almost every where"", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 41}, {'content': 'Ola cabs has become proprietary business model with out any accountability for the establishment and administration.', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 123}, {'content': ""It's an everyday situation with in Kolkata. They listen to you, says I need money, It's shall cancel or you pay me cash. It's an odd situation with no remedy."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 281}, {'content': 'escalate to concerned minister .. yesterday I booked Uber to south mumbai from Lower Parel, vehicle was extremely dirty, air con not working and driver being rude still driver charged me 135/- for this nonsense', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 799}, {'content': ""It's same here in Kolkata. cab picked me from Airport. He asked him politely what is fare showing (which 300 more than normal) and then simply cancelled the trip and switched off the phone, then asked me to pay in cash."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 71}, {'content': ""If any customer cancels the cab, company imposes cancellation charges, why can't company compensate customers/riders for the delay n cancellation."", 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 288}, {'content': 'In Kolkata they r one step ahead. They show a fare and without deviating rout and without any delay they charge extra and their call centre says it will happen in future also. I have stopped booking ola for last one month', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 49}, {'content': 'Very difficult to get Ola and Uber ridedriver calls you and ask for the location and than ask to cancelOla and Uber support systems never provide resolution. It seems they are playing a friendly match.', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 106}, {'content': 'With cash they still have to pay 30 percent to ola/uber. So thats why they ask you to cancel ola/uber and will directly take you to your location', 'likes': 6, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 882}, {'content': 'The reason what I understand speaking to a few drivers is OLA pays them the online payments after delay of a few days, secondly due to so much of cabs registered by OLA that return trips from some destinations are difficult for them.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 137}, {'content': ""It's everywhere. Bangalore, Hyderabad, Chennai everywhere driver will call and ask 2 questions. 1. Destination, if he want to come 2. Cash or Paytm. If 1st one is not as per his interest,he will cancel. If he asks 2nd question your job is half done. If you say Paytm, he cancels"", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 47}, {'content': ""Cab Drivers are majorly from a samuday. They had water tight grip on industry. They are making rules and exploiting tech giants like ola Uber to max.. TG can't do shit"", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 38}, {'content': 'I think that might be the app where many liberals book cabs based on religion of driver.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 22}, {'content': ""Destination is not shown in the map on their side of the software untill you provide the OTP. I don't know about the fraud or cabal play they r doing. But the reason in my area is many a times the destination is way too far for them to come back with another ride or return home."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 34}, {'content': 'This is pan India problem. one problem is with drivers. They only want to play on certain route &amp; not on certain. 2nd it seems ola/Uber r not making prompt payments to drivers (what 1 driver told me) drivers r even asking more fare than displayed to provide service.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 136}, {'content': 'Correct.. It has happened several times with me as well in number of different cities in east and West... The reason they give is there is a delay in getting money from the company or we just started our the day.. ""Bouni nahi hua hai""', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 59}, {'content': 'This is happening everywhere with both Ola &amp; Uber. Drivers ask you to cancel &amp; will even reduce the fare to extent of cancellation charge. Time for Ola/Uber to relook at the commission - 30% seems too high. Also why should it be a %age... could be a fixed fee instead', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 32}, {'content': 'Mr Rodrigues, I dont think the drivers get to see the destination. Next, dont blame the drivers, they hardly get enough to meet their ends.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 3750}, {'content': ""Delhi people will hate me, can't do much about it but the worst people i have ever dealt with I find in NCR. For that matter of the outsiders that go there for a job or business, the worst stay back and the rest go back or move on to another place."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 398}, {'content': 'Not just Ola but too.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 435}, {'content': 'Please put your feedback in Ola app . It is okay to tweet if you are following them on Twitter .', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 316}, {'content': 'In blore we hv New app myn n rapio for auto, Works fine n cheaper too. I hv ola but alternatives are better.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 28}, {'content': 'Ola, please do something about this malaise.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 161}, {'content': 'One of the reason is they dont get paid in time by OLA or UBER. Also there are deductions done without any justification. So naturally the guy turns passengers away if it is not profitable to him.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 38}, {'content': 'I experienced this in Pune too.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 444}, {'content': '1. Drivers will not know the destination until they reach the pickup spot. 2. This cash and cancellations story is there with almost all the cities and with all cab aggregators.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 138}, {'content': 'Not limited to Delhi only. Applicable for other places also.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 40}, {'content': 'Ola is not a dependable service at all.The moment they get a more lucrative passenger, they cancel the previous booking.The owners must be hand in glove with these drivers.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 69}, {'content': 'To avoid paying commission to Ola / Uber', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 106}, {'content': 'Not only in Delhi in every part of India Ola drivers are doing so.N they are demanding more money that it shows in the app.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 30}, {'content': ""They're overworked and underpaid. Have no security (since they're treated as partners and not employees). When the employer doesn't give a sh* about ethics, why should the employee."", 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 19}, {'content': 'Ola and Uber are failed miserably due to lot of flaws in tier system and drivers are always on top to find the loopholes in the system and take an undue advantage I m wondering how Ola and Uber are still not able fix it', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 48}, {'content': 'Its not just #Delhi nor is an exception - its everywhere in all cities now.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 73}, {'content': 'I encountered a similar situation during my business visit. I decided no more to use OLA.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 17}, {'content': 'Happens everywhere', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 86}, {'content': 'Like OYO, OLA is a sinking ship. It is only a matter of time, unless they improve their services.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 11}]",24317,-0.765,Negative,Driver Issue
1870903271164182784,is literally the worst both in cab rides and food delivery. They've put 0 efforts in their customer service and app usage. Multiple times it has happened that I ordered and it takes ages to resolve even the minor issues and theres no way to cancel to the orders as well.,2024-12-22 18:44:34,1,0,13.0,TWITTER,False,209,,,"[{'name': 'Ola', 'screen_name': 'Olacabs'}]",[],Zaigam_Akhtar,https://x.com/Zaigam_Akhtar/status/1870903271164182898,"[{'content': 'We understand your displeasure and are here to help. Please elaborate on your concern along with your registered contact number and the order ID for the food ordered to assist you further.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 119485}]",304,-0.5574,Negative,Customer Service
1220589213525016576,"Also if anything happens to that driver, I will personally ensure a massive boycott campaign against you guys. Rest is upto you.",2020-01-24 06:08:40,663,231,,TWITTER,False,115980,,,"[{'name': 'Ola', 'screen_name': 'Olacabs'}]",[],Smokingskills07,https://x.com/Smokingskills07/status/1220589213525016576,"[{'content': 'Power of RW support to a citizen to exercise his rights.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 112}, {'content': 'Absolutely with you ! you cannot take action against the driver because the passenger turned out to be a dimwit who thought he is lit.', 'likes': 1, 'shares': 1, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 275}, {'content': 'The guy rented the car not the guy. He paid for the trip thats it.. So the driver has equal right of expression. I am with the Driver.', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 53}, {'content': 'I have warned them ,my co.will never do business with them ,if anything happens to him.', 'likes': 1, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 51}, {'content': 'Chal bsdk. Teri koi nahi sunta. Pehli fursat mein nikal.', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 10}, {'content': 'Absolutely! Driver is expressing his FOE. If he is penalised a case will also be filed against you.', 'likes': 2, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 193}, {'content': 'Im with you. If that Driver is penalised will bear the brunt of a massive boycott.', 'likes': 15, 'shares': 5, 'views': None, 'media': None, 'is_blueTick': True, 'followers': 92944}]",2325,0.0772,Positive,Driver Issue
1855319047099048192,"Yes, long back I even uninstalled the Ola app. It seems hiring taporis is their USP! Most of the time the driver shown in the app and the one who drives you won't match. If Uber is not available, hire a prebook cab from inside the airport kiosks at a higher rate. It's safer.",2024-09-11 18:38:25,2,0,33.0,TWITTER,False,106,,,"[{'name': 'Vaibhav Shukla', 'screen_name': 'Vaibhavs0808'}, {'name': 'Anadee', 'screen_name': 'Anadee11_'}, {'name': 'Ola', 'screen_name': 'Olacabs'}]",[],amibeingcynical,https://x.com/amibeingcynical/status/1855319047099048242,[],4,0.6996,Positive,Driver Issue
1863291107477721600,", Are you guys even concerned about what type of people you are hiring? I have booked an auto today and waited for the driver when I was about to type something I got a reply from the driver which is totally unexpected.",2024-01-12 18:36:32,0,0,32.0,TWITTER,False,47,,,"[{'name': 'Ola', 'screen_name': 'ola_zkzkvm'}, {'name': 'Ola Electric', 'screen_name': 'OlaElectric'}, {'name': 'Ola', 'screen_name': 'Olacabs'}, {'name': 'Ola Support', 'screen_name': 'ola_supports'}, {'name': 'Bhavish Aggarwal', 'screen_name': 'bhash'}]",['https://pbs.twimg.com/media/Gdu9YbvXkAApPHn.jpg'],DWasish,https://x.com/DWasish/status/1863291107477721485,"[{'content': 'This type of people going forward try to assault the pacengers, I want you to cancel his contact with ola and take strict action against this mannerless driver, this behaviour is totally not acceptable, I would like to file a complaint against you if you are not taking any action', 'likes': 0, 'shares': 0, 'views': None, 'media': None, 'is_blueTick': False, 'followers': 47}]",391,0.0,Neutral,Driver Issue
1855992850111975680,"They tried to assert, will focus on customer service! Hopefully, wont be hiring bouncers for customers in the showrooms!",2024-11-11 15:15:52,0,0,31.0,TWITTER,False,20,,,"[{'name': 'Ola Electric', 'screen_name': 'OlaElectric'}, {'name': 'Binging With Babish', 'screen_name': 'BingingWBabish'}]",['https://pbs.twimg.com/ext_tw_video_thumb/1855992588446117888/pu/img/X3cltU5Y-ioW7MBZ.jpg'],Adi_IIMCIAN,https://x.com/Adi_IIMCIAN/status/1855992850111975742,[],2,0.508,Positive,Customer Service
1726976391110164992,"Kindly help dear Ola team On 19 Nov I hired an Ola from Pune station. The driver seemed to be new to this business, he showed me his personal Gpay scanner instead. Now app asking me to clear dues. Requesting Ola team to DM me for details",2023-11-21 14:50:31,0,0,56.0,TWITTER,False,19,,,"[{'name': 'Ola Electric', 'screen_name': 'OlaElectric'}, {'name': 'Ola Support', 'screen_name': 'ola_supports'}, {'name': 'Bhavish Aggarwal', 'screen_name': 'bhash'}]","['https://pbs.twimg.com/media/F_dxij2aUAAzrl-.jpg', 'https://pbs.twimg.com/media/F_dxijya0AAnxZb.jpg', 'https://pbs.twimg.com/media/F_dxij4bQAAq6H6.jpg', 'https://pbs.twimg.com/media/F_dxilWaUAA789-.jpg']",parthachamp,https://x.com/parthachamp/status/1726976391110164929,[],2,0.8779,Positive,Driver Issue
1861381586718990592,Focus on giving customer service instead of hiring bouncers,2024-11-26 12:08:47,37,0,2778.0,TWITTER,True,4665,,,"[{'name': 'Bhavish Aggarwal', 'screen_name': 'bhash'}, {'name': 'Ola Electric', 'screen_name': 'OlaElectric'}]",[],imsalmansam2,https://x.com/imsalmansam2/status/1861381586718990499,[],39,0.34,Positive,Customer Service
1732321743682015488,why you are running customer service and hiring hopeless candidates.I am very irritated with your service.its very late now I want compensation and proper resolution and service Mr. Bhavish Aggarwal.,2023-06-12 08:51:03,0,0,21.0,TWITTER,False,0,,,"[{'name': 'Bhavish Aggarwal', 'screen_name': 'bhash'}, {'name': 'Ola Electric', 'screen_name': 'OlaElectric'}, {'name': 'Ola Support', 'screen_name': 'ola_supports'}]",[],SabaAnj19446512,https://x.com/SabaAnj19446512/status/1732321743682015469,[],2,-0.7178,Negative,Customer Service
1833830409295253760,has the worst customer service its frustrating,2024-11-09 11:30:15,206,8,22461.0,TWITTER,True,3159,,,"[{'name': 'TOI Bengaluru', 'screen_name': 'TOIBengaluru'}, {'name': 'Ola Electric', 'screen_name': 'OlaElectric'}]",[],JaiBhimMadiga,https://x.com/JaiBhimMadiga/status/1833830409295253688,[],216,-0.7906,Negative,Customer Service
1871889326575136768,Yet again fucking driver accepted the booking and came and canceled the booking in front of me coz he didnt wanted to go..Such assholes are hires and we have to suffer,2024-12-25 12:02:48,0,0,24.0,TWITTER,False,93,,,"[{'name': 'Ola', 'screen_name': 'Olacabs'}]",['https://pbs.twimg.com/media/GfpJadUXkAAqoVS.jpg'],desire24_,https://x.com/desire24_/status/1871889326575136870,[],2,-0.7115,Negative,Driver Issue
